owner,amount_ui,amount_raw,classification
2zWkRKi5Rw15Kjx9SxhMjPY7LQTfQyr9hQKuTCGSy2FE,1.82195353,182195353,REAL_HOLDER
EddqVhHHAv67nucaL3RWdnxbb4biv749QRTRaumWpoEB,1.81463451,181463451,REAL_HOLDER
BZYoDs2fxb3oAbCoHQQaBupW3p2Rc6HjSBRT5VoSfK9t,1.8135269,181352690,REAL_HOLDER
C8kpQkXv3C1tjxEnMpyP3REnyGQAU2HEQHCM18naTbwK,1.80905852,180905852,REAL_HOLDER
Hw1H7KdcocP1bcuTJvghabCavAxSdYwJbSYTSASRwSa3,1.78742899,178742899,REAL_HOLDER
23C7z5x19yaj4gRWCjHZFGthwLSsoojw8htha1JkZ1xP,1.78180852,178180852,REAL_HOLDER
CBd52ywQqQUJRQm8vBSvNeU1e58DDE4SS4bEdkd4np8B,1.77822699,177822699,REAL_HOLDER
6vsiBohA7daMT4UCDT2xnMtxBLFFw6UccM3Uz55QYztW,1.7754832,177548320,REAL_HOLDER
Cg5ES6wUgZWuEgxQxu8g6qcx4YaT3rMddEEZrtJBpY3y,1.75437098,175437098,REAL_HOLDER
9aFk9uBdZAAXwtvkdUtbbSqWDfzP77GAXjPoBMXTdmP4,1.75129155,175129155,REAL_HOLDER
G23d37uwpsYuuewecFW54xtYeMqNph4sijnfcUJb2twS,1.73655352,173655352,REAL_HOLDER
6HPUjgjEHvoahWLEFcx2GedVYYm84jLTPsBGs1Y9ZrLk,1.72870887,172870887,REAL_HOLDER
8ELTbP8fcvfyxoEzzgAVoYBNw7uY11wUiZapEqtPwBSY,1.72530192,172530192,REAL_HOLDER
BATbRBYEGSBbJrBqtrkisnV1JFEsY7hczTKQfGY1q2AQ,1.72456085,172456085,REAL_HOLDER
EazbuesYaeHqDuiBS2L3srNUkGtYQxdux9ra4QbNPtv5,1.7240902,172409020,REAL_HOLDER
5DGDhY5MZqZPZeSVAb39QB4PKKTBEWy3hCGzHNTnzEbt,1.70755122,170755122,REAL_HOLDER
8YiN1URVRhZgfkkA2zri8K99jnvhR3CoNzhk75obnDDZ,1.703469,170346900,REAL_HOLDER
5CX7QXgfQpGd3JWdP9SZxZo7ugTABtwCjxSwqBtNA8Nx,1.69932661,169932661,REAL_HOLDER
ACzXY1coG7g2Vpo7VsWDxC1fT6CE8JbZoA3sn5EXkXaN,1.69151293,169151293,REAL_HOLDER
FRLJ39d6cBjpTEDmb14qCKTgZ4kMFbBgp3h9xX7ukMTi,1.68792354,168792354,REAL_HOLDER
Yq19NZNmU9NupxpbaGYn8B6Gkxvg3LUDGiJmy7t1gGw,1.68404013,168404013,REAL_HOLDER
4E5GnEMxaGwLX3Mrnb4zN4USxQtWfBksdbNqMxR25Zta,1.67921244,167921244,REAL_HOLDER
91Xq5N7DZG5Zevh5cc9tZCJUbcapBJ6B4t9qiNBhf1YC,1.67428759,167428759,REAL_HOLDER
9CYi3XoyqKCrWbvmTqu29qXd2HK2kJqxKdroVJ6fAU4n,1.6598242,165982420,REAL_HOLDER
HT4QLNdm8rm8YXt3fJPYcy8hocCVA7ZHbZ1yM4hUsbCo,1.65648803,165648803,REAL_HOLDER
DCDtKE2mBTUhPW5SytWo2s24xRdk4xaofqQK9GzAKEh3,1.65168963,165168963,REAL_HOLDER
GmkdKvAw8ubnNXoxGZYKk5KJZcV8WMYQoSZXWyZS8kjn,1.64313231,164313231,REAL_HOLDER
6UWmvCRJvbXDrcmgHsG9kPHVJNyCmTUUCGUrSi5NbCkK,1.63135734,163135734,REAL_HOLDER
EF8n4sJM9sRouDNh4gTeNfMMkFLycMghp9RaueNyNWw1,1.62556393,162556393,REAL_HOLDER
9eya1r57ZbmgMHHW9buhBsg3bZmUnz5CPE5VQ4VTFyTE,1.62117063,162117063,REAL_HOLDER
FgeuJGrSx76gC4FUjEgEaYeoNJYmSwPW9FzP5R7fyaoG,1.61785791,161785791,REAL_HOLDER
A6Eyp8vzH1agW8mg2eEk5m9bqa4fsABhE42wE2FBLHmm,1.61292262,161292262,REAL_HOLDER
9HfYTAtQZfdumdLugLvd1XLbKTWTLgD9NS16NCLACp5X,1.61,161000000,REAL_HOLDER
AjzaNKrigTsbZZffuMyNxv53P2CxUBsLVqTg3PHGNxpF,1.60938109,160938109,REAL_HOLDER
Aa48EVq9VLmmM2o8rWop4X1TCT2FzSU3zCFDyTkfPGv8,1.60237771,160237771,REAL_HOLDER
J2pBka6YSY5t9H4Mm3R4ZbBFXNcoYt34HrsT4H9g5jtv,1.59900697,159900697,REAL_HOLDER
6kAPYaNStqpavtqnTQwiSGuVUZd52AY4KUn6TtBFLbB4,1.59898758,159898758,REAL_HOLDER
89pDaUtFYjZLHKQiY1gAdHkEQM3aVB1r3PF4fxBczGva,1.59572117,159572117,REAL_HOLDER
FPNBK1jnNuq5TFZnsdfJgYfWtUa8FZ37Fu1nofNgcGvV,1.57975108,157975108,REAL_HOLDER
F44zjcGSdGeR573vzWy6baPam5m6mHAXXTYnc5QDGj4n,1.57538173,157538173,REAL_HOLDER
3A4XoVD7Z3NL4ka8bJ8xjsWusjoVgvTtg6SE8Sk9QiS5,1.56406371,156406371,REAL_HOLDER
GMxahWEQcbxUW6U8ZpG9qsZYTCrjQoXTJ9gwB4HxKHhF,1.56085829,156085829,REAL_HOLDER
8DP1weHrjQ6GTqX4EmjDdeV85d4ujryjmuKSjmsBhyAs,1.5579823,155798230,REAL_HOLDER
14fsLX6akLkmiuUJ4sLexYVPwPjqrw47ExYeALwZegHU,1.54589956,154589956,REAL_HOLDER
BzXqCGMdbghdZYMgFAXEfes7F5mGcgjFAUDJXc2KrX1D,1.54505728,154505728,REAL_HOLDER
6CZBNF65bQxsr3XNycbNqYpRymohod9NzvVggd5mFVPq,1.53659988,153659988,REAL_HOLDER
G51uuGwsX9KkS2A8GCgkaiSp4pTzSgPvVpmMcWcwCDh6,1.52923481,152923481,REAL_HOLDER
GYWTJ88vpxGh8WZRygxUByH39ufi34RNuB3nRKPVQjUD,1.51088595,151088595,REAL_HOLDER
ZtYHrpuVi9tmDoDcbsruhLWNHvyy1EZSJqc4ha2iLQM,1.509999,150999900,REAL_HOLDER
r9SSPpwhHk5fZaeDTP36cVShWffCpb18nrP71qHGsfw,1.5098091,150980910,REAL_HOLDER
GgGNYkUF4tPN6bqj6xC71qbWUKi7DE5NdydSsLASrR7v,1.50461265,150461265,REAL_HOLDER
E7WfaofJJx7ii8rN8fGA54fZQdigKibVSLMJA7mSQGzG,1.5,150000000,REAL_HOLDER
C1cEFuNmEQCksruAQRm2m9afUwnoRBGLsYKXXXaWZdga,1.49739937,149739937,REAL_HOLDER
7eETfZh1cbJYi2EQ5aYbAa7ZssqYxYCmAb2Wk5yASwV,1.49308936,149308936,REAL_HOLDER
6DbFezefjnKkH1HVypbQ975HRttAtxwpeQzo7DVVRa9g,1.49067314,149067314,REAL_HOLDER
BtSn3QMhf7M4Ztg46F3uxcBNN32RxH2eRFStiVE7fT6c,1.47980515,147980515,REAL_HOLDER
BMswxmcGN66ZLs4LxZwKAawto7ASEdk6riWdp9tHJGMN,1.47873575,147873575,REAL_HOLDER
3hSxJJHRzy751oWKdMXX3dXMAe8QNU7Sc85VWNSNdf1m,1.47727916,147727916,REAL_HOLDER
DYYbcJFc8EhuL9xmH1QsfcNF5Tnojo6bFqdyCVMkB4QC,1.47593085,147593085,REAL_HOLDER
f9y2uuqDg3jFoahuvb6TV5MCdvygt1eeJMa2CitJrzv,1.46736484,146736484,REAL_HOLDER
CnaW9q9Qd3DAvcfZWZhMkEpb21Rwe9355KAjumre4mTB,1.45734173,145734173,REAL_HOLDER
ASuSvFLLuw5XELUWksWU11gYRbT3yESfkMSyFbnTV54F,1.44150927,144150927,REAL_HOLDER
9Vo5qVhqF5vRatnqMa8s3ercASRL5ZoaWEaAXSWaDk8P,1.44102687,144102687,REAL_HOLDER
6GbndX1GFiZxg4PJimxZkgzwMBGEpyvYjbjMQWggVVga,1.43670389,143670389,REAL_HOLDER
BTHNqZ2GojBKncYxB438sm9op6wNq3vkY3Pgnod5P3kB,1.42382032,142382032,REAL_HOLDER
3GCyXukoAYR6YuQvMufbam9uxmdsebSmX7oSeaUQ9kCQ,1.418395,141839500,REAL_HOLDER
2ZrQxskhPBs5DN3hq3ikJXuKDM4mboq2zPW9s3LLeaha,1.4144631,141446310,REAL_HOLDER
14mCdAraeremwVBw9ocH9WjcGWaJWeQHWexqePR798wr,1.40259817,140259817,REAL_HOLDER
FtDEPxgAiwhA2q7QVZggMmY1jBuiNQY3bY4AoiMuFw9F,1.39671733,139671733,REAL_HOLDER
orAfqn6iviBnAVJzznpWHTk6skcw2FvsxHvvLr2RDa1,1.36759046,136759046,REAL_HOLDER
2Wmz4yTfcNujhWSvRtTdggJz5mS6kfQ6GmQ69ppE37Jq,1.36655148,136655148,REAL_HOLDER
Hc6mikEwuhQstvfQuNoXrv6xseDZnQA3tuJQseDtAMEs,1.36258021,136258021,REAL_HOLDER
5PkeQgEV8qbRESJXeDq7yeSMxSjvPbGP6qLYFb8n8Wf3,1.36022321,136022321,REAL_HOLDER
BA4Da431spcLMMPxk51gu34XpB4ABzVVd2EhXVTtqpus,1.35506018,135506018,REAL_HOLDER
7oDPJ2k1JzLgQdGDyKoZgnxGniSnysk6LWxqWQG359EL,1.3491609,134916090,REAL_HOLDER
4TTZ5PFXPtwS5cgTHQ2a5jNViXnRiSiPR6MNgiozuBoj,1.3477687,134776870,REAL_HOLDER
C7TyRRdtXT7UbYJDKyFUPrcf8zfQqMWSjmSbCHTmcruY,1.34638171,134638171,REAL_HOLDER
4uLc77ppQ4mBkUsmrAoe1oVNacLh1MxbuSSKU67W6dtW,1.34140336,134140336,REAL_HOLDER
7GpqfgyhzQHacZvvpwvWcp755k9NT2ERNAc91Xd24i7C,1.33901111,133901111,REAL_HOLDER
3UeExVc6681c5KJsnmxcTZKJDGuEwDjun6n81MR9qr3e,1.33388167,133388167,REAL_HOLDER
7zHKWvYHwaeNimFWzQ4xQQHRGuCHJ7UkVG1WW4ESfpWV,1.33132,133132000,REAL_HOLDER
3SLxg2HXwJhyFXKne9UtX45iSqMXHAAj8BNuwWp1h3nQ,1.31025629,131025629,REAL_HOLDER
DiU6skXBBfiBvxtS66izCcKagViMVhfdQkk2xqNhyKCU,1.30518594,130518594,REAL_HOLDER
HKpvjsdjzfhZ4mPGAZjfmEvWcvnLCZ2j5sYFXtyv7FqF,1.29918493,129918493,REAL_HOLDER
Drr62UMz9tYaSbvYeFX35pW57PyFfCaU3kba4pvQmQKm,1.28955546,128955546,REAL_HOLDER
A5F2B6v5ohQjx4DhLHoKsWEB9QFWWVhR623durUVeVDX,1.28650285,128650285,REAL_HOLDER
3GRsS93nwr2n4t8sp89veP1qFF3SoL2oQoj9dGEC2XFd,1.28275458,128275458,REAL_HOLDER
68rHgpDPeiyfChXZWVLGYaQvPgAhz3Ut3nqPifpLbrAD,1.26530539,126530539,REAL_HOLDER
CwR2dgeK1neBZrbUeq7cDc8jn66oUQEvRE8U2VsiM76w,1.26147281,126147281,REAL_HOLDER
Nf9AobJ36cN3KCFVey1AMJ2fGyWUCRxzdmVjbhGHfRr,1.26003787,126003787,REAL_HOLDER
CZSkADinXQd2ZKJ8YwBrLPfc9mD2Yzuh8eairQ2WtsWu,1.25904841,125904841,REAL_HOLDER
E8prTrV93tXGVT9vYThW9eDdwtaR4zT2NgTAUbquctQq,1.25591043,125591043,REAL_HOLDER
7spSiEvUs77ZNpRyhMepf88v3VXo7uDUBkhq2Z5qgbkF,1.25102353,125102353,REAL_HOLDER
DfTEo1FAqhjsgtNdA1cAMGFjzoYVczPTVWr8vUeDQxDa,1.24302685,124302685,REAL_HOLDER
r6K1Ufp5AQfLYhaYHehqSPjovaDKxt57DpwfRPrezx2,1.24166018,124166018,REAL_HOLDER
3MRw9qQqtCxYSoBMd5PybFD5TXkXoQzVHZNWKfinFeZQ,1.23696293,123696293,REAL_HOLDER
GUj3SzLygjM6M9iQTb8QH3UjGzVujpUiHwSL2QUZ4THw,1.235583,123558300,REAL_HOLDER
5RUxAu2jL1KscnLMW2Jo9xFqjVnNxhvjf3iUemJ36doj,1.22901949,122901949,REAL_HOLDER
6Brd4VGGTkkE9wCRfBSHBncoWT68g3SvdfsejwcwKDaY,1.22846233,122846233,REAL_HOLDER
D7g2ZGDbYcyethc8pk6ZSHau4ADgQ4ZzF4kbYepyX5YF,1.22664644,122664644,REAL_HOLDER
EUBNpHxxrYhRt5n7vduydcMZM8hW9S99ySZCTxUzt86u,1.22267973,122267973,REAL_HOLDER
6r5JwrEfxU6KLBpSiSdF5heQVJfbksQzqxkJjsQ1VHwY,1.22058728,122058728,REAL_HOLDER
AvqPVD5j8qqY9iHVHWSPcSpC9KL3qzhWdyWsRKKvrSM2,1.21820128,121820128,REAL_HOLDER
DruwtpYW3LyYNc1HjvXRC36C3AwMy345DDFXNF7QPrg1,1.20699516,120699516,REAL_HOLDER
6eJ1TnovZwRK2RpmhqCdaQBL67QCyvARMCYX2e2mQrYT,1.19679044,119679044,REAL_HOLDER
8SxNQbvatZVrXGxk1Bb7r1uWASKgSCu2DXNbZTiS3kEx,1.19626263,119626263,REAL_HOLDER
BuqV7DPsJisJMyw2YvtwLcX6Hr8VmXa747MMMkdPzHFE,1.18835503,118835503,REAL_HOLDER
3nD1sucNcZBHziUB1cGWNmhRUi8BDVLSdL8xJBrGqMgC,1.18345215,118345215,REAL_HOLDER
7LdVqrnYPYPJwZtcNr87q6gjUjpKBJjWCNkaWVmeFgqK,1.17933454,117933454,REAL_HOLDER
BJ9rN7NuqckXoHFEu9Ssn1Zf7DePADvSzyqHL8iL2qaZ,1.16629062,116629062,REAL_HOLDER
HaC47hzinjG3cwkuWuVevnFfvvPULdpbkz22Yc7wqze3,1.15164393,115164393,REAL_HOLDER
CLLtUbLN5yMaD8ESnUtmwz3YVWEzs2iqzoh4r5FYewR5,1.14244085,114244085,REAL_HOLDER
G7Pot4EJNyfD4wUuWRoPWDRJZeDef4ekCnxkHoGDL2VS,1.13739523,113739523,REAL_HOLDER
56shQEUWBm1NSyepBDfUpjwd82Euf6WBU7ScHSFfRXsM,1.13446054,113446054,REAL_HOLDER
5kA13KQ8dNPXuykYTPYujLxdJqdhZxGzxj9qkZRoxQNd,1.13435429,113435429,REAL_HOLDER
5hiNUWWrFTLq8cGSJw6fcqWZw2pkCsm2k8312Hhm3X4i,1.12891775,112891775,REAL_HOLDER
7km3uYJn9BWn8vSCPQCzXUAYNx3BiNGP9uzf54oUhywf,1.12573171,112573171,REAL_HOLDER
6XCMTHBQH5ve3FaBSicaHbxJAPuXpWNHjWPP56gLoaEE,1.12303489,112303489,REAL_HOLDER
76QevieKYZuBmJNW18oB1dSosh4haTUCyNNjXWoZ9XQ3,1.12286295,112286295,REAL_HOLDER
5bSHr139ZBBhUwVqipTJzjFrzNuvJrctpxvKHyNLe73o,1.11988222,111988222,REAL_HOLDER
8ygmi8qf35sPTnDYLM7JNtS1KQXiWnDrcW5qnz7NgweU,1.11447499,111447499,REAL_HOLDER
4Ah9frfE8z6hS47BN2AgC5NxdbC3vxbXoBRk8PciNd3Q,1.10088445,110088445,REAL_HOLDER
Dz9FuYWtGg4Y2XeNaee7M9KDxh4NkfckNeQmgaZQif4h,1.09853,109853000,REAL_HOLDER
2t5zYcEgbn7Kkjgj2xyvPgqL25v7Ub7UyL1cb9RhESup,1.09781387,109781387,REAL_HOLDER
F7zd2AoY9j3hp3q9P7LM6vtt1g95W9CMHWiHQiD7P7Bb,1.09778018,109778018,REAL_HOLDER
7yZyMKquUeasvLBz2LAfTamH58qvbYB6CmRDzxMxT3UT,1.0928032,109280320,REAL_HOLDER
7XELQQY1FqBnurqLB12XbfHz53eP7pFEFyLXnuxtMbZG,1.09279816,109279816,REAL_HOLDER
8bagMhLjwPfeC5v2ndzbGJq2JkKS5AZTELgMtxieUcnf,1.09104155,109104155,REAL_HOLDER
Cv89UnLVNQ8BH7XpyfNt9G5PX3BWMQw95SuT6m4Gxbe1,1.08987969,108987969,REAL_HOLDER
DjNZuk1UAHUo6emZoumrMWAsJ5mcEd5MWmEiwoicGnuN,1.08851425,108851425,REAL_HOLDER
EyK4EsyRr6QV1rBRWGUmZR7RaS7iMcqgyiv2BmAkixYp,1.08804321,108804321,REAL_HOLDER
9pqoSeWAYPzckPMQtL8crFwYh8EyHQddAh5m6N7eMEML,1.08676976,108676976,REAL_HOLDER
3yUdZ6YoTqBYcLN1m1Rte9EEFE3bNU9qbCK5hXtdagRN,1.08053879,108053879,REAL_HOLDER
Cp78EKyuKpkEwj2a3QnaQdPFNmVNCef3jekPKgdz5Gi4,1.0736123,107361230,REAL_HOLDER
4j2Y8Pn1dpSqS7JYaMcJjdNUaCg4GryWGuMj2XhvnpA6,1.07320808,107320808,REAL_HOLDER
5QNvHEXsRpSGeyp2mEjAeNz5J4SWfgbFNrj5SXsoZvpW,1.06990936,106990936,REAL_HOLDER
2RxobCoRYmtcfm2PrJHq1XhoazUqueaw7TVFvjLZK3D7,1.06570892,106570892,REAL_HOLDER
6qFMiiCtMW625FfPAZd44tDpnQS4wRCZJohm8QkhT5Eb,1.06561741,106561741,REAL_HOLDER
AoGSBpaNhHDVkeT5sbtTbUtjnvmrVcj2rC3eLAMP7CPm,1.06247936,106247936,REAL_HOLDER
Fv2HGzNCbTW7QoR959nx4rbDgn98wD7dudHhMuoRh2Cx,1.06226093,106226093,REAL_HOLDER
wYQD9GkpNrSjCt4mAYiRq5uR7A2hCqREpXSVTjv51wJ,1.06072808,106072808,REAL_HOLDER
5L2gMpkS1bdzhGoPnHjktX2B3WCUh1RvBBqERrprQghS,1.06023688,106023688,REAL_HOLDER
4v3ZqtjhgsPWFbSuvB3YPU2G9wGj1cfotfs4m2BjnxU8,1.05957613,105957613,REAL_HOLDER
FtWy1pRzvbjxeiSJYBeKJSc6tit5PLvSnpimSTvB95SZ,1.05912061,105912061,REAL_HOLDER
97AijhB2MpeMAMva2F2bXp7kLAsJJmHT32oisxMa47XY,1.05793406,105793406,REAL_HOLDER
2ix4JB4XRHLeKpby9yRSqKGUCiqL2S5YrpUFBfuDdL5G,1.053522,105352200,REAL_HOLDER
G6ukmipZ2uu6nNAvFuJY1Tv1cXHcmxdZ32ko5L9YXdfE,1.05333927,105333927,REAL_HOLDER
63orVCjY7JuPL1y7zo6JjMYbkXh7zVuSxhSt7zVJQnsL,1.05229326,105229326,REAL_HOLDER
FJUugoL3e9wpqN2p4Do5tNNo5G1q7Mn9RS9X63tib6Mt,1.04998631,104998631,REAL_HOLDER
HiGihyXYtaadTyNdZhW1FFnCjhCJj8rK9p9w8M2BSRB9,1.0492948,104929480,REAL_HOLDER
DEAERxQ51gpAUWoH4wGY8a3Ps5U4CYkZ21LU9nW7xdjN,1.04684765,104684765,REAL_HOLDER
CkrXfJFV91Af45FLJ5SCt99iwwhcFAXmxK8rLYcRVnSV,1.04545871,104545871,REAL_HOLDER
3X1okMwLjFeyZdR731mskdw5DGTMNnmyiFfY2xcPryPc,1.04485463,104485463,REAL_HOLDER
D79aFMfQcNG91vViWchHELW4mbhfB5v8b4WzpYcgLmJH,1.04013472,104013472,REAL_HOLDER
AidZzWJ3NtWSzFnym3RiQgWFeQEmz2KDnBfVoidEFEe6,1.04011836,104011836,REAL_HOLDER
Etiu936eJtBJsBbAtrhPNoMtBzSpuahT3DWpGD3QtNZw,1.03906453,103906453,REAL_HOLDER
Ho5G8VFpLddnbXwmYS6mPmnAGiZhtE43waW1TFVGEvuL,1.03358221,103358221,REAL_HOLDER
7uujtibkh8ZSKikevkkacELYg1vMCoB2so71tva5h5tW,1.03326031,103326031,REAL_HOLDER
6ehUuC8wzPKHXJsa2ETEKUMRucs7SZtdjPEXv6MBrp1R,1.03161839,103161839,REAL_HOLDER
5YnyaSkEXm1CMe4eQADBMEgCBjrsQx1Kc4fWccL6y3SB,1.03154076,103154076,REAL_HOLDER
CFQXcsPEjzvxy6aVgycdmkFit1Mx1hvNVwZifu9xUp5v,1.03067696,103067696,REAL_HOLDER
9fTKNe3umEjc4eFKuLFLSmSECfbCMeQxqwUbzdAL6bad,1.02775868,102775868,REAL_HOLDER
2zMh2f4gnKYPmkeMmx7qAMTZYHDkmsRPkfpqsovBtZLw,1.02768139,102768139,REAL_HOLDER
9oxJEGzJdKzoyFbwG3GC4c2X4GCCS3c4AnXD3mo6rVVc,1.02637511,102637511,REAL_HOLDER
X2zgQa6U3mxHDyq5nKmxGHJFjrUUbhGT4tZRbuuNouh,1.02636921,102636921,REAL_HOLDER
wbPY2ENx6uhQZFasntkC7W2MKxGM46awR9cbCm45B9U,1.02606067,102606067,REAL_HOLDER
9LnPnGb7sYgisSi2rJW9ViLBPcvGHUDYAj81hokEFsq,1.0247944,102479440,REAL_HOLDER
3mmsKpEhf49mBmasbeQFhivycWVEFFHWwgNa3DzyFpus,1.02475701,102475701,REAL_HOLDER
9qsA1qLP2Tsqm57mnwztmY6kPpummxAnmUZqi8tJW9Uy,1.02437043,102437043,REAL_HOLDER
7hsqeXVVGEUBfHCP3tJARkWLNkP7cDbKFqiAqR4DPfNH,1.02422158,102422158,REAL_HOLDER
8oNoXUVRNGnxrhhnBRuN3PdazBESzvPNpDFp4CfjxnVu,1.0240485,102404850,REAL_HOLDER
5uc4ebLBtwtJA3gskpT125f4g7DAFYTbF1k2t534sxR4,1.02213327,102213327,REAL_HOLDER
7X8RFNv9enTazLtG1Sp3cJ3hUMNVm9aVoYbZJdHAHm9L,1.02158771,102158771,REAL_HOLDER
ATR9TWVhEcPRFcDFRmRAzSfxDmwHzeZZSQPK3RQvVyD4,1.02087796,102087796,REAL_HOLDER
7Lc3E49RCY5s9NQSumR1yz7G7pgm2dRvb6FpJkvMzsaL,1.01710331,101710331,REAL_HOLDER
GXYBNgyYKbSLr938VJCpmGLCUaAHWsncTi7jDoQSdFR9,1.01426162,101426162,REAL_HOLDER
CCLrnKn9eY7apNcDsxBfSDq1tzZU47HRkSP2w4oTSFxv,1.01412459,101412459,REAL_HOLDER
BDYhfGRRXVbQ2KUe1BXJjnQfgpCRb8Yysh6TH3XGsm5r,1.01207139,101207139,REAL_HOLDER
4u1BYtJwdqjYVdhp5EaHw5w8SPM3RiaHAyzbd8sn72Mk,1.01160313,101160313,REAL_HOLDER
G4D2fvk67dbSPmPVnsMVdoBMMEBNyb1mn7t6m1xkLNGV,1.01101802,101101802,REAL_HOLDER
7TEyHdv1Mw4iSPjvrXwY4AdvQu6YCYesZ2UKhhy86XDu,1.01088097,101088097,REAL_HOLDER
BHQfVCziG7gHker51zRqrsCbLXd93LFs7R8nwtknG5my,1.00917197,100917197,REAL_HOLDER
DCKkQK4jnyJ6N6XQmfHqCGtVNKU3c3aN69crxaFTogd,1.00916971,100916971,REAL_HOLDER
BQXaZ3WVQjreUxK8p8ehxQ4DAfkbqSKLtMSVKEFkSpEU,1.00854561,100854561,REAL_HOLDER
GnjxYwQ2gNE5hHKx2yqNjnf7qHSaeFC9rAhxHiKyAznJ,1.00812111,100812111,REAL_HOLDER
ANv5LbeQhRCZwUbsxSL7CF28Cc3meJsB994Ez2JKUTub,1.00744044,100744044,REAL_HOLDER
FYScAVPdU8sKz6CEkdXtvXeb59qBNH3UzXvw4xmRswtg,1.00688207,100688207,REAL_HOLDER
EzbERvbmeQTYE4hR5rLYYDnXQMpzzRnzbhGATwQUBxCL,1.00656907,100656907,REAL_HOLDER
B9575jsvmC1tMNkJGSDJnZxdGk1LaQNJvKA6hygMsKsm,1.0065,100650000,REAL_HOLDER
FMopEgaLpFWyPJuwUkuRULR7eYWfjZrAgafemJWfuAFR,1.00648991,100648991,REAL_HOLDER
8jYsUmaJoA8ma2eBbvwfHnVp2DdMadr5DdBpob6iRQvs,1.00614347,100614347,REAL_HOLDER
D1QvYnV3vm4TPpX5HUZUHLHe2XD32cXC4GvJKtqRaDN9,1.00595349,100595349,REAL_HOLDER
BuqbqqP9AjijH9q5X3d9YMUmMCQj4zMB3h5tLyyukL4c,1.0059108,100591080,REAL_HOLDER
G6Mdk6hMhkSB5Qy9LHkAZEz5n9o5fGcpBNLijgJLP4sS,1.00586558,100586558,REAL_HOLDER
Cb99KzYthWrV5tRTY4g2AVe1gHSQgbhGExFbMLrpxaYr,1.00583263,100583263,REAL_HOLDER
GbK4RFo6Pq7rz2LJoDNfRjt8wMPms6UbARHA2xdoXGxj,1.00522106,100522106,REAL_HOLDER
7kjJVBrVoDZGDY3CLQXnzmtBootwTvRSAK5oiu2P2owV,1.00511732,100511732,REAL_HOLDER
33pAN3N16V6TAfjrbeG48ZJNmKYsD5WEci4Vp3pPkQFZ,1.00475992,100475992,REAL_HOLDER
EJsJCLJAuAmbAoLgQCHjE1C6TDhvoez8SGtrR6BNyQ9j,1.00468104,100468104,REAL_HOLDER
8ZoajaTUDfBYDMMrV1UGQ7hAib6zsfTahxTvkuBxvBqu,1.0044537,100445370,REAL_HOLDER
2tXb3ptvFzwm7vqQhehoe7bmDA5b4SrRxo4a3x7K9V8y,1.004066,100406600,REAL_HOLDER
4aRDrG7b1Ba5KVQ827YQ6SLFkEMnovuTPfagPMtdByhE,1.00394994,100394994,REAL_HOLDER
3PvHGsSPraK6roCYNtt2rFLbVk6j8khEjmSBzbitBLPg,1.00345536,100345536,REAL_HOLDER
B7MTm97dojYMRaZpLYSK8iSRNcHGuSxvbTAgPiVUqzA,1.00321727,100321727,REAL_HOLDER
7p6NyzQVsAmLXKaBZgC3Nsx6UbNWCHfgmVvyb29PPL32,1.00247492,100247492,REAL_HOLDER
89ZR2tv61GU5XnLBuHQRXKZqPNiqjdvr9kfEGHBsq5Eq,1.00235781,100235781,REAL_HOLDER
77LQbdcGMhinZeHkSZcw3u7AxoaX82f15ydiZ6mzKR4Q,1.00227947,100227947,REAL_HOLDER
9wAHPTKdzLy9DpvnYjffU62NwscPjSaehtinLZ5wt9nN,1.00220923,100220923,REAL_HOLDER
HQd3abGGkcsqEJNuzc5TePBJGrc2XRv9LpsBJLqhfYjv,1.00198456,100198456,REAL_HOLDER
9vNLz33btFADGg9k7g4Q7izPVwrkfXAman4rrHuVojbo,1.00181614,100181614,REAL_HOLDER
5dzHT1FP5qFrWWLqX77nj5oXt4rS5ikUxJyBGL5jb9nk,1.00177976,100177976,REAL_HOLDER
DoXsmQpHjwafAJBgKSBkfZCfNDhTWQ5BvoE5JdK3JSy9,1.00164344,100164344,REAL_HOLDER
BvJAGr9iKTxrEPP5ckeVkZKLFoFeEXnG3KEJZyKpmzWR,1.00157192,100157192,REAL_HOLDER
4uBJuhoSdqGmqBnseNc8E2dBmc9pzQgYeWPLDvkEUNpb,1.00150516,100150516,REAL_HOLDER
Eychk88XrBeDVtbkDnVTGYESJN7NaDz7BjtxXiyCR6CE,1.00126991,100126991,REAL_HOLDER
HJxQKaXkcdAH8n7Hb4M7NVFqyPwpJKnTLY544F9jfJyR,1.00119865,100119865,REAL_HOLDER
55qDx6dUofZ4phsTQ15eueuUMHVEX8dNrfAyCgpBiXd4,1.00114963,100114963,REAL_HOLDER
CRNasqXwDGQe9gvjsBYdFPrzqYhCfSQQYJ9vmeuXgESC,1.00107756,100107756,REAL_HOLDER
AiRxydErsJnagacKeiqLhsKgRWz65D3AupGRBRCMi9eC,1.00078478,100078478,REAL_HOLDER
7oB3VHA7EdLK4VpHG1cBoofkUK2VjMK9wdeWxFzdq2zd,1.00073678,100073678,REAL_HOLDER
8cQZ79Pk7izRMx9vSGhVZW6BfL8S8PA4d2z3iC9QGQ3q,1.00068258,100068258,REAL_HOLDER
8HdU7i2wMDqxQNwmh5ev8QoAE8JNTz3s3Z2FuarmHxnP,1.00061283,100061283,REAL_HOLDER
