owner,amount_ui,amount_raw
FjM4AQ21CGDCvNh9a5EZBxWtYdtT4Ykx933oas5R22Cb,0.00028426,28426
BoYDnoBiirptiYecdBjPRRqEbPE5pZmUCs5oMJkFSue,0.00028339,28339
9NZjqsX7N8dhmra5Ni7mVw469ztY9WuP6YUPpZKiSHTC,0.00028313,28313
JCox6CUwgiSYJuXZEebBJi7we5SCcNVKuSu7ortbWuYX,0.00028277,28277
8iewpBWvv7hrGVWJGVvj2NFT4m1ZWVNDiW2Sa6GnXsH8,0.00028233,28233
HDj2aKBxY8vhMcthHZq3Y2mjic9Nb852D4eBhPMaCNsp,0.00028221,28221
58fHvaywEJvvULDh1BMvc6nskiL1nBrjybSWteL3wSiA,0.00028213,28213
7pv2bMJ29fYH23ZunkXJnyegfQyT1F2mvw29cr7jerGT,0.00028199,28199
4GY6kFXfvuxeXYYgJk9VC8PSURYF7Hh315ku5ycgU4aX,0.00028196,28196
HgJVMdPmKrjpnj8KgQ7LmhWJtMZrL8zao3bzLrHhp8C2,0.0002814,28140
F32AiEpfyzJNyWoeEiCwUHcH5Lp7hyjNtpo758fQYBsp,0.00028109,28109
7F847RWmAMMtRy4a6UgYATFRPPtzyyFB253QWWDn5x4X,0.00028064,28064
FR6HhkfPiXsqe2gU1itMBxNw1rERNv92UEctn4mQ3ezC,0.00028059,28059
G4WTXLp5KHsxnLQnBqMGniMXgdaSaWvS5Ff419k6K5c8,0.00028031,28031
F8RjPt11qb7ytHj3SUyEM4jvxDf41VdDoHK65BF5HqoQ,0.00027971,27971
NzCbdj5LvUXVUpKQM6j1m1i8Wb76Hgf8fYLDR3GDFqg,0.00027931,27931
5moZ44p8KEQm5fHTQnVVLGMvdE2VQ9xddaMooJ3b7mQW,0.00027893,27893
HzLGdiHacGnB15qogPEc6LB1ZYXKTzgZuVtdC3tW5h9K,0.00027882,27882
H1QBFzMkAY4FcToematnHNYmafRmxfVre56PQh9DC9Wn,0.0002788,27880
9gdw9cFssFTN7MaV9uByfoNz1fRJW7V9MVFp2UaxmvGa,0.00027813,27813
3uU1Nd4D2o9qa9LxVnBKDU5v2MDkE1ywYHqm7hpGnjsT,0.00027787,27787
CAFjWgUDkjYAWodQB2X6z2Dh86J59jgz4rLBNSH5WAdi,0.00027769,27769
7zSu7cHNLJ58LLuVsBhxoPKCPGsSfRvoQ2BXkX6vjrLx,0.00027711,27711
EtRR3fGRHHH9ucqpQkCSNLpqaUT18Ejy7SsAhGEhnkQ,0.0002771,27710
C1EfxTW1NDpqW2Xuv5jMmspWcuSB578eje2y6wkSXHga,0.00027706,27706
7t1LpHqK7VWCyAeBkz4NFaSDNdjQtEY3MUSwXBVR5nt6,0.00027572,27572
7sLuTW1KQScSMw6WoGu4vyfv7r6DyzqayawV6Y1yKmCp,0.00027565,27565
9PMJFuVb8BtW5CKDmJXu9y6cWdwuEDPLsAiEtNRjS9s4,0.00027485,27485
M4Pdg9AAHKatoy8JmoBhqJMXwmgyTEmFZxyWwuW8FtD,0.00027483,27483
4eLRrxkX1fWrq7Jf19nHaG71WEKm7VTkwcrojpXJZcGL,0.00027476,27476
EFhFPNKThFsbaNR5ejShVLhuAwznDF9ZSVc299gqc5xF,0.00027428,27428
BW8ky78oL4qxPbxZwSt39FkKGaC6oTP9MCzfnp46nghq,0.00027359,27359
8HLmNpW3CcDUwhPaWcYjRUKiG2rzRLULtYBRx24bHoX,0.00027341,27341
6M8HyDNUEKqF18V8hz5yQB27nZaZX48YLn9sQkBVoHzu,0.0002731,27310
44tmgnv23369U23n6gGxAYG8JuFjE7AjC4m3cqzqMdRF,0.00027306,27306
6CEWS5nennSyv4cWbwzE9TZfEyTRXxFtspFQYyaZ6Hs7,0.00027267,27267
FhbnXhVCCrj3p8NRZJS6FLqVTtW6bkd9M842JKkGKxpX,0.00027197,27197
HPL31qr5KC9Xj872AB9wSe3v2NJyaj9TM6RRkPK8rhHk,0.00027174,27174
AQrUdUNvjrPPcheTGu7Nfb3z7gqXzjSp3DscqHikKPa3,0.00027132,27132
D9iBYwRPGpbaL9Z5uBqsSCBYWmAfYhySYmruk3jDTxwh,0.00027129,27129
885eAesYq5DPyiqevU3TVY5okk7j8MZSvD6LH2DjKe2m,0.00027075,27075
FAhiDcEmU7YFtgNvgdP8TL5sSU7YzKyDX22996SwjHk4,0.00027068,27068
3q3F9gLphrkEBETDuC6wDne9krHaWyBgtWjyEv3YuDzb,0.0002705,27050
47nbfx2Xu2e2eTmrL6fA3rNskPJMiVstnq2TWVp8mKvD,0.00027014,27014
A7Xzbi3aQfg5x28sfxn7jMscJwrrVMbqQbveugSisBzz,0.00027001,27001
J6NvVLXVkCazWqG88MzZ51hNxdQFmHaTgoNdiq6oA8Ct,0.00027,27000
A7fAnkjXqUfmXn9EXc6iZLXB8AyAkCStEU4fadb8HTjy,0.00026966,26966
9YUULPcQPHkznRm5pYTBk14qk69nbZ1Y8hQozK9VBqME,0.00026945,26945
6MGf3E5R5gpLNCwzMYbAJfebpBEAj9TapDHNGuwiyCY9,0.0002694,26940
6XuCUxQnqRWrW7MqKPoFnkzucvQdxWQekhd8b8zXf2L,0.00026825,26825
GT22LCpeA8shqp6ASGMwaMEpYoGpaYECWe178Ycyrou7,0.00026765,26765
EADzfTQLYtcQLNS52Tcv9fKxgAcwXq7A4cnY9hXiF1dA,0.00026765,26765
6aY1iSDAHGZTqLf6tDiFyLeRizM71VBYFDNmijiZu5DG,0.00026765,26765
J14c9H1Uk8a8DXaF9AjgH1mHXFyszpMPESGdEmozhD4g,0.00026765,26765
3ubMo2HawsG5MBgERh9wMkrjFZqQ9ZMhkYso31qNofCc,0.00026765,26765
8cTW3W7d5XQBub2ygW5N7nXnuB3zkyC8a5ShwG4gohzi,0.00026765,26765
3W3t34E3jbbYodd3SRevBCSb6D5PFeSiQR13QKSvAfzy,0.00026765,26765
BEHoYPdLaF9V7GxYntDSJZ8hNiu8Hy6YmBha3U27PSLH,0.00026765,26765
3CNp498EoDHJa2SnLQmdy31vNaHKBnRqgMNWbhEm1gQJ,0.00026765,26765
FtdQZtxSFTHKfac6G2nbVzRUKfURxxpBnikahTJV4Ty4,0.00026765,26765
4BzydCvJ58bYHz92hyAJ3H4cCNBddG8ji3vgb8ApemaZ,0.00026761,26761
BSfqkm1jFChBEQheJzpzjALGqLTrB7yovYdsTgxVvPkn,0.0002675,26750
7KoepgCMMde8bek4pR3WDoLdYecJrzfCmJxPrLmGKoE9,0.00026727,26727
8wuVDzXNY211EY8JE6Ty3p8r7DngbJ9Qrgzvjj6VgE6P,0.00026714,26714
D4iRSuk5saVk5xpXi2vmCmq2WLNP6LUHRpU8EsLH7fbx,0.00026688,26688
9LgAvgrj41nNMBancDQGuA9vJszWDe8N415oPYBdRsun,0.0002668,26680
4YEqfXyCypxD6iLBPC4JY5zv25tPtfG6gUqc3k1teGNh,0.00026678,26678
e4VKav5GS3rhAqL7h35MYaVoauv7gaGY9xVdhr83pp1,0.00026651,26651
GcbCE17rG38auH4K2ArMtRGs4Yo566XpoGiZ1QC3Ztmu,0.00026648,26648
EKDnXvS4N7jE3iQD2toQCvNRA6yQ84fbeFguA4TJTUQ2,0.00026641,26641
6AEDmLQdUMf17N7VzobNUagSu2VxE46oLThwfMysb7V2,0.00026639,26639
Hn4gf6NZtBxfJd1ps71VGK8k5Kq93BES2Ub3RScG76M4,0.00026614,26614
5Szw52i2F1adUH2aZGzDFh5qyTpEHPs7o7bxugKozRJH,0.000266,26600
CV6qYUPwKrFyc98R2RQJkjfyho3dW9FRa5ipn3ZKYJpP,0.00026596,26596
6CGAK82hsHmicf6CT2qH7pFH45qdmzdMcaHLUdD1bDgi,0.00026515,26515
7EyTpYTyoAmzmo745LTvDxB1kBUoVJ5Eiru758NQpcgw,0.00026478,26478
EpoVB1SwekuN2n6MN6DuxrNfRKY7GBDy4sExXb7D1WEg,0.0002646,26460
CXBF1Wqh9yto3AioiPU6xrrVRfPAbaWMoT1ebTHST7YP,0.0002645,26450
597gWJM2B8UFpjCzNHbX7hcbiFkKm2iuWdyggtrtkttR,0.00026421,26421
EGi8TABnW4giyDNwtZXjBv1Umv8aR73WLrg4bncUeNrc,0.00026374,26374
GtTnsmtVbESmsC8H4A8BPTdudDHsWwLeLqUsA6Tfo2UF,0.00026336,26336
7eUUjEE3YRCJB5xxdidcrECiRGupUwcNcaCUAr6MMTnz,0.00026331,26331
14DnoLpvqziVZiEh56qnMv7g5A7gi9aofjP1uURtzdxC,0.00026317,26317
4cjFyd22nneXVvMfExVECRxpYWKhKkJbNPCVwP1uvHT1,0.0002624,26240
8GwpXZ7gJi3zokjVW4YY8HYR5wd99Gg8cmSQL7wg1gHU,0.00026229,26229
6WeMJ4XRwF4tj8xMiFcjqgp5kVmUxAEabkPBfdK5BHep,0.00026223,26223
8bhch15U9CjhtRVBbyzDNZ6yCdANrfeApBButLtVcfkG,0.00026171,26171
HbjwHChTBirnJPqKYQciSvz4L6JrWdAdafmPx2fPJUq5,0.0002617,26170
24yuk6u13xg5nm1XgzdmDBUMZFoHvgHfdt5gXZvv7x8H,0.00026143,26143
FJaiJ58Rvuzr6VR3nZaAqWU6YSH45SJCBxY3DZhvrg3b,0.00026137,26137
9vpCKGfD9wC3oHGokE4QS3iXV8smsChCnowGbrrQPSPz,0.00026117,26117
2zRyovi31XgMTYAcucaDwpXL4viSe59E67jjbjXBrGrF,0.0002611,26110
GJJgWhbrfiRxUF2cqXXfnDp1LswVYqSRTAQJgMTPyuqa,0.00026089,26089
3Gch3TrmAe7s4LEvuJHGiMys6wcxmvfonqyzS6c1zXy3,0.00026061,26061
7dHDn73TdD8hqfbBmFt4pVA9o4QEzBFSwYCsAUn4uprL,0.00026055,26055
CJ8FNGnEVa8UZTvMx8NNNQoLyZmu91pb5pje3EZi1XVS,0.00026002,26002
6i6uNbasjjHKtuMjGCq3dSDnUosEHWuYcMPzTfR25BPd,0.00025998,25998
87Ptg1cxz9cSDxgF4cQkjauYmShLPK84vxDdYZv3Xvbj,0.0002596,25960
6PWxhxczAff7MqkLHYVvgwpuGm2cZr6oya83aEi5DjG,0.0002591,25910
9VpFUpDjs74zeqATctZukNYaG6cha7Lw1ZwRoHVYo8cG,0.00025839,25839
FcNnBvYatS8t6ocQsnV7KsqsCL6ZdGXVaTUpT9FpPyQN,0.00025819,25819
C4z1Ma9Jqa5iBL2f2eYs3LJjigLeDTACJ93qgxeg2RsH,0.00025789,25789
Cw9Uc5xwr1cRDjHNthcNSa73Q7PVpgw8JuaAHjyA6DWw,0.00025774,25774
6ZjhPB86NYF4cyag5hGcbg2TTRyBAyFf6L6KovMsHwrS,0.00025723,25723
uWY39yiXQjjGc6q73nujVoAKVvpN3fq3kZh4bBc94Uy,0.00025717,25717
8BCHGCVPhc6ZPiDfsiHB4ZZgAnwizLEtHaYg6yRPAGkk,0.00025672,25672
AWTUareC1TQcYbJ6BsYy3sntZzTtpyCnxcsnjRrVL3ku,0.00025659,25659
8LS8mzgzmU1qDDL9kGJtzbjr5cBPBvwBLLKb5mgP3DwC,0.00025645,25645
31TwhENPoV5oYfrLsuGL4HVQ8kcHMihMTLEsVHZqYaMb,0.00025621,25621
kMY5sxfeRSdXLhhhXgz5cuYQeCMsvnc5hPimYVbd4Hi,0.00025616,25616
4273PUaht1KTC5SeyQRAbzS2b6V8jUkcNTrokBi7UnYk,0.00025593,25593
6mUFJv5SVVr7nZdAkHpBHqLauyZLvNiSzxG5dM51KSKJ,0.00025589,25589
4RPYKDFWTVbtQSTjwnJUD82omm9bZVyanYfrjGoNHe2E,0.00025587,25587
DvJsd51yG2guQTAU6J6pvXVfFfXLrqkGihi2ERJjt36r,0.00025579,25579
7mSudwWKCisK6m5ErTarNqGPgWVEWyoWn6iFinwzk1Ls,0.0002552,25520
2ev8Dc8XAKLUu6yT3atmjf1fNERb8fGM5i7NYD7Eps1F,0.00025493,25493
56iPYYG8AFfcYaEQDqqU8tZyGJ4ur3K1omDAqJdHuimn,0.00025384,25384
G6QY5rmFewh9Qnq5wf2cp9XBBS35p5MTVUT4MsSMRd35,0.00025352,25352
4XEjr53R4iZCtCiL3qf7Rds5wxD1JTac4pS2oQaY8Sgd,0.00025349,25349
GGCSTL8Hi2HAHSPQrQrSGVKD5wwT5PAFrfoXh55QiVad,0.00025274,25274
25hN85WkpjLzkbTdMj86P62T7zXQj2S6J7RQrjJ2VXKR,0.00025262,25262
Bgks6Zovg5aAoNpVrTzNfe2XMdDEUjVEWDXVt3En7uDh,0.00025251,25251
DqBQKfRUeCCt6DcQGcAwH761dyFrdvYEYYzYskKRUjYo,0.00025244,25244
G7sZzgFBJgRasCdi4hn3rQjnsmM3TgzWSY5KyuaXWdLh,0.00025214,25214
6n3jG61bo4L2WEiYPtHKJ4h5ksFXbfA8dSwaWNP44AsT,0.00025205,25205
FithgtixuYGXTNzFXA5aLwrr5h3wHBtFvhSZn3XtKgLW,0.00025198,25198
DQKFBiWpRbfVTuaznrAW9tj3BzyM8xSKCyJq3HqZYYam,0.00025198,25198
96L8KBzQvPkJTaPW3KpCGpyzrTKEEpqQh1Apo4254t6b,0.00025177,25177
EVJTBUcrewokHq6NghFU6DQi8LP6Rsh715FstHWWGkRP,0.00025131,25131
Gxe1pqSXXyxtwuaRaHfYSBZR651DBanLKaTEtG5CSCa5,0.00025116,25116
Ehx8sogG99ij9QjEKv4u1KEkxWdzGF1tsjG8MhSvHALe,0.00025069,25069
GyzeERFtNGcH4uG9iZ2xamvPUvgGh7zgd4KDm2tU8AjC,0.00025007,25007
E58dpovgJv9ri74kz7tCQyngLENKXNG48m3AypmS13eb,0.00025007,25007
F9YVP414jruvBqHqFDSypUwXkdvoXp8HA6ysMGWxhqst,0.00024998,24998
Ao4VkMTgMRdGtsWNmVvziGBaqCE1SjwuKXMTx3e4GBru,0.00024969,24969
8aekVVp3ZkbuEyR7xUf1B2HAysoePxWyUr22PXmECVHC,0.00024963,24963
GADoawULJFn3He7nLCXk3neaH82B7moXwM94csSy4ok6,0.00024952,24952
9fxN3QSsZ9nuDP5hdf4DJ6A9N958HL4wEPiNA9krtMKx,0.0002491,24910
7BfPTrDTTQDM5HMmxFjD2gWWhFSTDcmuLZ3yMijxV3Bs,0.00024881,24881
GSVgBRPurkvwzMgX7MJQ4dwxTmmSzCsFQh8zVBGb6K1G,0.00024869,24869
AEi7WYGsbhoPrySxJqSLn3QR13qibjrcMUTSHAxbqczy,0.00024833,24833
4ZGs5mCZ5YNL2JqnheQi8vbuYHQUFLq58zSFtjhw8Fci,0.00024831,24831
7NnSfah81WfRmsz2mGWeznxhygdsAMALBhhapNdXBdnx,0.00024831,24831
CgWFA6snuXxYxNfYbyMgzma1CcfPUTPhMtxjgtoPaLZv,0.00024817,24817
D4AhwLjbgYXAiefeF42vbvbc3fCgFw59BAmpuwt5cWi,0.0002481,24810
Gjas4hPkionHmwoPsQR6pFYdU66cZjTR7nhXVYm8Gh9B,0.00024754,24754
4yYcZDjQq4NgKW6ctLpCMLQRB1Z2unQoCaNGmXsm79y,0.00024746,24746
5Fsx4NcGoTtaW6mQWTPv67Vs6NegDJYQNmedNnQqcmNm,0.00024708,24708
658xQtsjni7aCUshtNdgYzbhiw1HdN3P6bFLDUvTLuNJ,0.0002466,24660
vUs17zbH6DFV4MGj5vYPNgVt8QNsvxBRQxQUa3ivXoN,0.00024622,24622
FCEUXYSp8owXfwRMsLYeXLdMhdZnXH1wsuA9WPc3A8Jq,0.00024612,24612
6KNjoRjKaf6R6USLxfMv5kexj1E4TGuweBg11QnkojUT,0.00024608,24608
9FxacmRg2c3Lm7YBuETyLVcuVFRUqWCHQnMHa2HRUubK,0.00024593,24593
4UqYjfgSJQMtdBvCaoT5mgjc7bZvVKJpx35M28yEYzED,0.00024589,24589
CpBMsBKvF1A4PCgkRDp1wPHm4qA6Rfxe54865K4C3KsY,0.0002455,24550
DKKWVBre8XyKBUyUsp13xiG9EuphqwquBtTeL6J41et4,0.0002455,24550
GgHNijwmmwvL6YN9FwcDRXionTYueyQzwStsznxqGGyh,0.00024472,24472
GPudmuXnLzAWdPH2DyU4Evq3f8Z29PH6GfJKgAXxt8km,0.00024469,24469
FpjSXWHFMq1ffT5dMhM4G4hg3krk1RDXTamWWwHLy7vY,0.00024435,24435
SbwSLngv4R39bqjkV9o4zUGi2Dpox2nki237Q4bYFJp,0.00024416,24416
EuTk33c8qxJ8u5wJVkCy2ohyUTSbL4CNnmrkQyeW3ZKv,0.00024404,24404
EbN4EcwUthN55Y5KcfaLAafURbHHPqQLwUeXwXZCVfsF,0.000244,24400
2brSyELaccKJYF4CxAXdXBkXAyCtdnyoR7NXu3VgaF9Z,0.00024395,24395
61TEcBNKS1oDF8wVgo6xEn82yB6H3myJfKRR5sFByTt7,0.00024326,24326
E5NuAVe7tafReFUV3PqqA62Eau4yhmYGzNzquPhGEZyc,0.000243,24300
AKQRbtB6uCNj8C13EUggKJvjAj8uVWicV8SHfCvvkbhn,0.00024239,24239
7Q9fERKtEqa6sytaAf37fzuJduzjex3LpJUc5iQ8TDiF,0.00024225,24225
NFmdGSizZJYTSoQCPoh4LVMbez5S6ssW1LjmixhubxV,0.00024225,24225
C3f2tnAmzCB7gkhd2pgxZcBxj943VTa2p27oSdHvHmkj,0.00024184,24184
2XVMVuQCnFKNeYAk1zrZArBZLsQYvUXY4k7Rp9TDULHv,0.00024123,24123
8ku66nxXvhu7z46CoexSCR5G5niGpoMuqpWKgaKfYu3v,0.00024116,24116
6nsjmKGYvFkhHsb9QsBQAz1puGFKsBof22AXg5iB75oT,0.00024116,24116
53JahosfPEcFB77MDuUMpsqqVM8zBnFXk5wiyjCpr5oA,0.00024065,24065
FEeNSVKviwV6UNP8qup6smRnPoS8iXhsN2gyZnjHa38Q,0.00024062,24062
5fBfD7zfTedczMfYGjY3cNXsKKoP7jKePYRDJYDQMJN1,0.00024054,24054
FzYWwT3tP2chaxUVsKkfwSDsuZxLkXkehC5T2Mj9TMTH,0.00024027,24027
HZ9Gm5QJibEUEKri5npcoqF3LCVt2XbaVL5Wwoosu37f,0.00024025,24025
7Z7UjFUSDVhM63LrUhPsbjkZ1KNPdfbPjVnT1FS8nVcV,0.00024004,24004
66b2Wb96snHaZfiAqqmZqWyTNRchUdqQpf9FDrgRVmHS,0.00023958,23958
DEtjWPwdBeSjRoGrGMyh2zqE4kwNqJ3Qf6nwfzB5rLTp,0.00023947,23947
FNMMx2RKWCB3GQgpeuyLqcre2ExjeyGtQzSL4U6mgbFh,0.0002393,23930
8oxHWmKczYoz1cLJswVBBfFjPVBYJJGUqjChxFV3qBUc,0.0002392,23920
BUx16X7CGfjBq7qzqmTp54AzC4Pnq7rCphKiU7hJEpZH,0.00023908,23908
HWh5ktGogCyc9wbcFysyRyFVopbGQCrhya7M1xp5SBs,0.00023904,23904
9fQg1DHs1x4t9HpcbwgKS4gLFuq8uXvPzxRDwfAdm4HF,0.00023895,23895
Ev122t4jnUNA9DQhfjL1ekvCg9gZsKV6jKemYssJbQTE,0.00023883,23883
Esi9QnNXzjuVDANWHjxkFQi4nLx7vyyLD4LrkUomPj3m,0.0002388,23880
7dQLnUvZZExujqwqhhmStTNrPS8U75kSxFDfeNcgQW4w,0.00023866,23866
8cxEojYvEHqyjCD96yHahNmPJY8dPFxZKqcjweeP8mcM,0.0002385,23850
kYFwd1biLXLFRJpgjDfsx9DFyqb6m7ZD1QosM5VxE8s,0.0002384,23840
5dvfqG51CLmQyigkTFQm7DxeKgU8DSdZFWZeT2QuCJq1,0.00023812,23812
5ifWfjj8MhEdNmhdgZS7ZeC9AHsBTdvMuXSeGdQeQ1gQ,0.00023745,23745
8LZfcQZ1C7pkwdMoM8DXNugsPBHMAviV7rkwYpFUaqoL,0.0002374,23740
9XV3vzDEAbzLcKShk1XmK8zkUPSujzX5xHXkgtgiaBuR,0.00023654,23654
4LJ1eBXgmHH3e4JfMiHVykB9XuJuChRdLbjKSv8p614K,0.00023651,23651
EJE5P7afTrGbCJ91DkYMqsnb1iJzasL3zrgx39LGaMNj,0.00023619,23619
82iAjZUVTgZ8XnWntRZKUer8PKDLNpAj9WR2JjUfcjZy,0.00023598,23598
9aa4FbHHW9e6WSxbwfi3NvQE4qys92RoaAw5dha5cNzb,0.00023584,23584
2qBiiLsswtqRvsn76AvmaFmecRMi27nzwUPXTV3mzFyg,0.00023518,23518
HfZU1ATrLEsgfNzQZTsgLdqyeDJS1z4LSRQfR88w2jw3,0.00023518,23518
BfjxWUNepojs9hkcbAKQXEasetNbbbDKYSfQqPo3A9F,0.00023514,23514
Dfjhq4EKF925tWDdByJm3yS6W6NPidLFXuASGLvBCjgo,0.00023483,23483
6dRfTYTVLGDeVKPDkDtaEXY4nk8E2kkQHf4Nj9mWTt6N,0.00023458,23458
6ucUozKyRrmUMFCixkHGaskN7cT3F2WzebeqggGx62e2,0.00023435,23435
qyZjXom19r5d9iMDXmPcpjZkG1V6b62mSJCLEZykhdg,0.00023435,23435
4k23GMihzLq6yXDK5dbxcq11WMjrs83NBGmSaPPmqWCs,0.00023435,23435
3VFTHwiL6Mqv4RTeDyXbPxUWmpg9NgggmuN8WV3FPnz2,0.00023435,23435
5yKREKgiCZ556HBQee11dw8YpyvLMY5D9MfjnkQ5oNY2,0.00023435,23435
GrCt7wz4baKgAtSEnVmofzQ9E7kuc7U3vC6KgHMyYk5z,0.00023435,23435
AQy2WmE4oKqRKLt47wPCCpKPpZgB7zFFLYVYMZNRtu1Z,0.00023435,23435
7aLR5kep74uzTuH5AKpNHfiFXQ6q3bBK9dkVMmhEvqN5,0.00023435,23435
9srqYi5qoZEqf9QWHYirgHKxZ9BuxBPwb7DAEuDhEUkP,0.00023435,23435
E2hYvTqeZpvSVsEthRUYRa9Y4Rxy9q8rho4hwyXDqFaT,0.00023435,23435
D3cmM9PLygx9dm5VKPkxCvKZ9fDrJWEthPNXwpHqWc4r,0.00023435,23435
J19n9Lgm7h4yxwYHwc6WVFNoCYHtVzNX5hBsJbZP7oGX,0.00023435,23435
2H218zqueHPv7WY8cY85HkiACcwGahbqZYzMGoD91ydb,0.00023435,23435
BtPcdcdBkxB2wTiUtEnGW4EvfLmJhYnS5TNy8dGiHQiR,0.00023435,23435
GZwjWyB98wcnLUJENQ2TYRdsAUqPUur5NQtM2eqzUVjU,0.00023435,23435
Fj8yKjHBFLoTe5YanEAcVuQhBk7xT8Gqetpb1Ld5138n,0.00023435,23435
G6taTDeDdEDYhqTb56Tje7C3dD3WgDTaQuXmQfG9qXiV,0.00023435,23435
FmdPZDW8YCnibywmfJFMY1ihV3rxJwhheRQWWktoP1oc,0.00023435,23435
EKDB7EyLPD7a2Mqo7Kh8Y4aR7gD26VErY3yj41eZjwCJ,0.00023435,23435
4zJdN9rKEEXLqQAp23f5WmpK273ZyzhV13FFpKxBdkv7,0.00023435,23435
5owZXjEe27wZTRevqRUETwia3EctJiaYtKhpqmPzWHuj,0.00023435,23435
4pPp78jfdCyhVs9s6JFJgufNwEu85L4mySoZPLZ3eBn4,0.00023435,23435
GCDRPRiFFeb2pLz9C6r9vkjAvwv7oXLAPttFy7F1a9ap,0.00023435,23435
o1fkficizuanfR55c7pxSPoS8aKHpjPETXWqwNUPUMf,0.00023435,23435
FuZS9cXcNMd4Gr8DXNwZ1hMht89mjq4cykvnpaJ1Fv12,0.00023435,23435
7VgVxHuLTPRWW1MApnpyRHCFNrRksTwmYz4yz7hNHP1r,0.00023435,23435
4eT6n8oLxNS1gipgnNhbU1xTqShvdRZsZW2QyTjdJGf3,0.00023435,23435
FbsZn6dWSAwLSeNFx9CYJTbTy5c3Ajr6VBmhhZZZcpdZ,0.00023431,23431
5hVRom1Pq1fRGb84uRVWJUWqSKihaKb6hWH8kctCxrX8,0.00023387,23387
6traaJAKDDJZNEKuaGnvyRzmCHM3cmyo1cHGBpXB5AN,0.00023363,23363
BNYBD9Hcdt2ia6KCaiUfZFjqm98eWjTPLEb6stki5eMw,0.00023361,23361
64qXAfgusCZSW963CLkg1gQxBR3pPCEPcqkmocSsdouH,0.00023294,23294
2mXkRiyJQWyvnhXwMgbMetcRKzE5sa8VtVWk7V83VBBe,0.00023287,23287
5w429ToQYcqL1Ttfe8uG7Bm86ZB5YswBfrEsjF7Mx1yn,0.00023282,23282
GQ7ErhkE3LaY5wafjtcKU5LjvU3DuAWaRcXqkNQ2DQkj,0.00023269,23269
tkdejWFjUc6CMNSyXQTcMhoxa9NhkbPvJXWwvhi1zYj,0.00023254,23254
ERHFGmHR7mGZT3iD3v11dNhpFzNVsT9LCK4u4NH8vgu9,0.00023203,23203
BwvW3gxkuaHYDt5mdDLGTLjLZ39ryGUnSaYo43vEz33X,0.00023138,23138
Foe29zt5ESpUi59Ma2Z9u2zkJLjexcajhVcSPximW3iV,0.00023134,23134
8iWdQ638KY59wGjVEKBy6QJNx6E1QbU2eqex84pMQvuS,0.00023057,23057
7bqRxwpqPR6vzZRQXN6BrXPbs8xg3vfthkt7NeNwojxH,0.00023041,23041
EjmLFgq8aw3hDrypVqLPv7PnyLwqhZAXpQGFVVJyYg9,0.0002303,23030
Ne41etZf3uXQCvDNP24ssz549L7shhRgQySXPY1ajiz,0.0002303,23030
2qtVTWZDBmxRHKWR7x8cuh4cP28wAexb9RwKs23oCgaZ,0.00023008,23008
FNubJmTJrgUGDWWsNxdrxeRWXZsBhdN9rLnUBAszYTGA,0.00022998,22998
3SNwUYFfyzX41TdAkwpBJumx53EkQuH3wDqFcBM9JNn2,0.00022987,22987
5YoSJ7HCiJtdaYgQVCayD7NzQZbNk8juWdBxq9pDLwU2,0.00022984,22984
4adGcHxVAYH37LfkfUsHRt6LjYxb5gHzSprfExJeVkui,0.00022966,22966
Fctqttm4dRLJUbcKXtqkSwcRbabJhRhpkW97K8mpFJLK,0.00022961,22961
C3PoLu2sjWRcyZBqJimcPAALNbPL5p6yeVR6TEZFuhRM,0.00022906,22906
9yH29jPkHaqR8vfX18kEfcZcwoKyDiF5QEKon1BoiG6w,0.00022902,22902
42huoay6eLTQnsC64wgh5W4QNAVw5JB3Qx1xBZheLoKC,0.00022855,22855
2uVCcAE7pGzS3NsKLA5LxLXEBddob6JyM9BBEZc6pxuB,0.00022839,22839
6L4mqoV5yDRJsShjRyxT25uqUgHPLZXYdriDibQwQtWi,0.00022814,22814
7Qh5uZ85J4DBoUmDVdLWSdZb5PFzraeYkqxfociruo6G,0.00022806,22806
FGho1ZiGmPgpYYSEvsgdCjCHokjc1hv4gUBegkYdoaEe,0.0002279,22790
EPzKk9YFeEFogurffx6ziL6hmaGtK9ZUTJSTSVoDXiMV,0.0002275,22750
ALe1YtK99Rq2gEmyYExt8uKrHZeuThQua7mphZwix8JA,0.00022717,22717
3LMXa8onnNaFNcEe3X4NvFx6bK5aruQXdrRtfDB5m9qg,0.00022649,22649
HHpFrLun3sekt75DVqUurYMr4yzdwhM8sg4148ganBJ1,0.00022646,22646
AHtCo9hMRfU2F7LVdrGKJ4zXeSAHBF2jezjALuLgQZtw,0.0002259,22590
JWGnTMHMT7AhxQyheYdTWkx1HyRuNZsGAJszanr1Ron,0.00022566,22566
EbK76SxdNdiSkjy24ME9iir96zi6N7YvXD2ghqgXr376,0.0002255,22550
4HggL5rsApmXYZiSdmx6CGMSvg8sa5y1rje2Yrf5gysX,0.00022543,22543
9RDQkUsaDnQ6d6tqaL5ke9jijL2rF5mNuvoeeDLJqo6y,0.00022463,22463
C4Na44Cdo3iB4nDPSYGQjys74w83MGepcmrWZsjnhGdf,0.00022433,22433
FnWzP4HmKpZm2cg5RUy2cwdV98D1mbC5ZzGb2r6dbr5H,0.00022393,22393
6qR8aH1t3Ci4FgjKiKiveeB6sFgGwtheh3jwW1sB8SQc,0.00022368,22368
